Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
ID01776,Male,18,Mathematics,81.1,4.0,2.84,6.6,9,3.0
ID03458,Female,21,Business,94.7,3.7,3.18,9.2,12,3.47
ID01024,Female,18,Economics,84.6,2.6,3.35,7.3,5,3.44
ID00516,Male,22,Business,96.2,1.3,2.47,6.0,4,2.79
ID02096,Female,18,Psychology,79.0,2.8,2.61,7.6,9,2.44
ID04667,Male,21,Engineering,68.2,6.4,2.21,8.0,7,2.56
ID00634,Male,23,Business,85.5,2.4,2.79,8.5,8,2.8
ID00980,Female,19,Mathematics,90.9,2.8,3.08,6.0,7,3.35
ID02954,Male,19,Engineering,76.7,4.8,2.5,6.6,4,2.42
ID04411,Male,18,Business,71.4,4.5,3.15,8.0,11,3.38
ID00446,Female,21,Mathematics,90.9,7.8,2.89,4.4,7,3.15
ID01165,Male,24,Business,100.0,5.4,3.59,7.4,10,3.94
ID00931,Male,19,Business,63.6,3.9,4.0,4.0,5,3.97
ID04893,Female,23,Economics,100.0,2.7,4.0,9.2,13,4.0
ID00688,Male,20,Computer Science,82.7,5.9,3.45,6.2,6,3.86
ID04861,Female,20,Computer Science,71.1,6.0,3.32,8.5,4,3.39
ID02389,Female,19,Engineering,89.5,6.3,2.79,7.0,12,3.39
ID00502,Male,21,Engineering,91.7,2.3,2.45,9.8,5,2.68
ID01481,Female,20,Economics,100.0,4.2,2.32,6.9,12,2.75
ID04206,Male,18,Engineering,91.5,7.7,3.65,6.1,7,4.0
ID03945,Male,23,Business,88.0,4.7,2.54,10.0,5,2.89
ID03018,Male,20,Mathematics,85.4,9.1,3.53,4.9,8,4.0
ID01514,Male,20,Economics,100.0,5.0,3.42,6.2,11,3.68
ID00986,Male,18,Engineering,76.0,6.2,2.6,7.7,10,2.91
ID00869,Female,19,Engineering,69.3,2.3,2.88,6.5,8,2.75
ID03083,Male,23,Computer Science,77.5,2.3,2.47,7.2,6,2.54
ID03963,Male,18,Business,70.6,3.6,2.67,8.3,8,2.41
ID00719,Male,21,Mathematics,80.2,3.8,3.53,8.1,9,3.58
ID00095,Female,22,Engineering,70.2,3.3,2.86,6.3,12,3.05
ID00941,Male,19,Computer Science,68.4,6.0,3.35,8.6,8,3.3
ID03721,Male,19,Business,78.7,4.5,2.98,5.0,7,2.86
ID00260,Male,18,Computer Science,100.0,5.6,3.43,7.0,6,3.82
ID03203,Male,18,Computer Science,100.0,1.9,2.91,7.5,5,3.17
ID01568,Male,18,Engineering,87.9,4.3,3.15,7.4,9,3.55
ID03919,Female,22,Engineering,100.0,6.6,2.4,7.7,9,2.88
ID04851,Female,24,Computer Science,100.0,0.6,2.8,6.2,7,2.92
ID02913,Female,19,Psychology,76.0,5.2,3.68,5.3,4,3.78
ID04469,Female,21,Business,76.2,5.0,3.17,5.9,9,3.34
ID00457,Male,21,Engineering,86.9,2.4,3.88,7.3,12,3.98
ID00745,Male,19,Engineering,91.1,9.7,3.25,7.6,5,4.0
ID03565,Male,18,Mathematics,97.9,4.7,2.79,6.8,10,3.16
ID03911,Male,20,Business,67.3,4.2,2.12,6.5,7,2.2
ID00818,Male,21,Economics,87.0,2.3,3.17,8.8,11,3.21
ID01188,Male,24,Computer Science,83.8,3.2,3.13,7.7,9,3.51
ID00186,Female,22,Computer Science,100.0,5.2,3.59,7.2,6,3.95
ID03782,Male,23,Mathematics,84.3,7.9,3.67,7.3,13,4.0
ID02194,Female,19,Mathematics,70.2,4.1,3.35,6.6,11,3.35
ID00956,Male,20,Mathematics,90.6,1.4,3.49,7.0,7,3.59
ID01697,Male,24,Engineering,57.7,3.5,2.91,7.2,7,2.77
ID01910,Male,19,Business,100.0,4.5,3.58,6.0,11,4.0
ID04997,Male,20,Economics,82.8,7.2,3.12,7.6,7,3.7
ID01569,Female,19,Psychology,85.0,5.8,2.95,6.0,10,3.23
ID02989,Female,19,Computer Science,76.7,3.6,4.0,4.0,10,3.93
ID02678,Male,22,Engineering,80.7,2.6,4.0,6.8,9,4.0
ID04690,Female,22,Engineering,98.1,9.1,3.1,8.3,12,3.76
ID02323,Female,22,Computer Science,100.0,1.1,2.13,9.4,8,2.32
ID03647,Male,18,Psychology,84.8,3.6,3.04,9.9,6,3.14
ID02626,Female,21,Mathematics,86.7,4.8,3.56,9.2,3,3.86
ID03234,Male,24,Economics,91.8,4.3,2.45,9.0,7,2.77
ID03971,Female,23,Psychology,87.6,4.3,3.26,9.1,5,3.72
ID03765,Male,18,Business,89.4,6.8,3.04,8.3,7,3.54
ID03155,Male,23,Economics,83.9,9.8,2.81,8.4,5,3.54
ID04634,Female,23,Engineering,91.0,0.9,2.68,5.5,4,2.93
ID01273,Female,18,Psychology,80.8,2.7,2.35,7.8,10,2.57
ID03530,Male,18,Business,82.1,4.0,3.19,6.8,7,3.51
ID04349,Female,18,Economics,72.0,2.8,2.89,6.2,9,2.7
ID00252,Male,24,Psychology,100.0,8.8,3.79,6.6,8,4.0
ID02343,Male,21,Mathematics,78.0,6.0,3.38,8.1,13,3.46
ID04273,Male,24,Business,100.0,6.9,3.48,7.0,8,4.0
ID00183,Female,22,Business,85.7,2.9,3.39,5.1,10,3.64
ID03049,Male,18,Business,79.6,2.1,3.26,8.6,10,2.97
ID03054,Male,22,Mathematics,81.3,1.5,3.11,8.4,8,3.24
ID02593,Female,24,Mathematics,59.8,1.4,3.41,8.6,9,2.97
ID01330,Male,20,Economics,98.6,5.2,2.31,7.6,3,2.55
ID02426,Female,24,Psychology,97.1,4.1,2.99,7.4,5,3.54
ID00334,Male,20,Business,79.3,4.4,2.67,8.2,18,2.24
ID02708,Male,23,Mathematics,70.8,1.9,3.5,7.8,7,3.63
ID01924,Male,23,Engineering,99.0,10.0,2.84,7.6,6,3.44
ID01674,Female,19,Psychology,99.5,3.3,3.9,9.6,12,4.0
ID04275,Female,21,Psychology,100.0,7.1,3.47,7.0,10,3.97
ID02123,Female,20,Mathematics,89.3,5.3,3.07,7.8,6,3.33
ID01101,Male,23,Computer Science,100.0,2.7,3.2,5.6,12,3.27
ID03793,Female,19,Business,85.4,3.4,3.34,6.0,11,3.8
ID04999,Female,22,Computer Science,100.0,2.4,2.86,7.0,6,2.93
ID01755,Female,19,Computer Science,92.5,4.8,2.69,4.7,11,2.99
ID00551,Male,23,Psychology,81.7,2.2,3.26,6.7,4,3.33
ID03257,Female,22,Engineering,95.6,11.0,3.8,5.6,13,4.0
ID04817,Female,24,Economics,87.5,6.3,2.38,7.2,10,3.01
ID02025,Male,19,Engineering,87.7,5.1,3.48,7.9,7,3.75
ID01916,Female,20,Business,83.2,3.5,3.1,6.6,8,3.49
ID00543,Male,18,Computer Science,74.2,4.5,3.67,9.9,11,3.84
ID04127,Female,24,Psychology,89.0,1.4,2.88,6.9,4,3.18
ID03221,Male,21,Engineering,75.9,1.4,1.92,7.0,5,1.88
ID03953,Female,19,Economics,100.0,3.1,3.48,7.0,8,3.85
ID00756,Female,19,Psychology,84.4,9.6,2.48,8.3,6,3.11
ID01116,Female,22,Computer Science,69.5,5.1,2.67,8.4,7,2.54
ID03624,Female,19,Psychology,80.7,4.2,3.2,5.4,7,3.45
ID01412,Male,22,Business,73.5,6.9,2.44,6.5,15,2.52
ID03523,Male,18,Economics,96.2,4.1,2.88,7.8,10,3.05
ID02011,Male,24,Economics,81.9,7.8,3.5,8.9,7,3.75
ID03743,Female,19,Engineering,74.5,9.7,3.55,8.5,4,3.93
ID02048,Female,20,Computer Science,94.7,10.3,3.25,7.6,7,3.88
ID00149,Male,23,Psychology,100.0,9.3,2.85,9.4,11,3.28
ID01432,Male,23,Economics,99.1,5.9,3.04,9.5,6,3.36
ID03862,Female,19,Economics,73.5,8.3,3.56,8.3,11,3.69
ID01941,Male,23,Engineering,73.9,3.3,2.72,7.0,12,2.68
ID03232,Female,19,Mathematics,62.5,2.4,2.86,7.2,13,2.99
ID02499,Female,20,Business,83.8,5.7,3.1,5.5,6,3.3
ID01039,Male,18,Economics,85.7,9.2,2.39,5.7,9,2.85
ID03371,Male,20,Mathematics,52.6,1.1,3.55,7.0,10,2.97
ID00777,Male,19,Business,100.0,6.7,3.27,9.8,9,3.75
ID02370,Female,24,Mathematics,83.8,3.5,2.85,6.6,8,3.32
ID01452,Female,24,Mathematics,82.4,4.0,2.33,7.1,7,2.7
ID03711,Male,18,Business,92.9,5.1,3.05,9.0,13,3.45
ID02396,Male,24,Psychology,85.6,2.5,3.96,5.5,11,4.0
ID00660,Female,21,Business,100.0,7.1,3.1,7.5,6,3.71
ID02443,Female,23,Economics,75.3,4.7,3.0,8.7,6,2.95
ID01079,Male,22,Engineering,69.6,2.4,3.14,7.8,11,3.0
ID03104,Male,22,Computer Science,85.7,6.8,2.51,8.1,8,3.04
ID01565,Female,19,Business,86.8,5.1,3.2,8.1,4,3.69
ID03893,Female,21,Economics,78.9,3.1,3.75,7.4,10,3.63
ID02245,Female,18,Psychology,88.3,1.7,3.92,8.9,7,3.89
ID03898,Female,24,Computer Science,99.1,5.1,3.26,9.2,6,3.38
ID02538,Male,22,Computer Science,85.9,1.2,3.22,6.3,7,3.26
ID00566,Female,20,Mathematics,78.6,8.0,3.78,6.2,6,4.0
ID01796,Male,20,Business,67.1,6.9,3.35,7.0,10,3.51
ID04538,Female,18,Economics,93.4,8.9,3.58,8.0,6,4.0
ID04704,Female,22,Computer Science,100.0,9.6,2.7,6.4,11,3.35
ID04760,Female,23,Engineering,85.8,3.6,2.31,6.1,8,2.75
ID01686,Female,19,Computer Science,70.8,2.4,3.34,7.6,10,3.42
ID04883,Female,22,Mathematics,74.4,4.2,2.47,8.0,4,2.36
ID01294,Female,19,Psychology,77.9,2.9,3.9,8.6,10,3.85
ID01562,Male,19,Mathematics,85.2,4.5,2.61,8.4,9,2.76
ID02163,Male,23,Computer Science,100.0,5.1,3.25,5.5,8,3.41
ID00078,Male,20,Mathematics,97.4,2.6,3.39,5.5,5,3.68
ID01943,Female,23,Business,100.0,2.7,3.13,4.0,8,3.18
ID04916,Female,23,Computer Science,62.7,3.1,2.81,7.0,3,2.76
ID04304,Female,23,Psychology,91.5,2.5,2.56,6.2,7,2.68
ID01883,Female,20,Psychology,94.6,3.4,3.19,7.0,6,3.38
ID04400,Male,24,Business,73.3,8.3,2.37,6.1,9,2.61
ID02104,Female,23,Engineering,100.0,6.0,3.11,8.0,4,3.6
ID00726,Female,23,Economics,92.8,5.5,3.36,6.6,5,3.6
ID01407,Female,21,Mathematics,97.0,4.0,3.35,5.6,6,3.52
ID04421,Male,23,Mathematics,80.2,12.7,3.79,7.9,10,4.0
ID04500,Male,22,Computer Science,74.1,3.3,2.12,5.6,10,2.12
ID00007,Male,22,Mathematics,77.5,3.6,2.66,8.7,5,2.69
ID02816,Female,18,Economics,100.0,5.5,3.76,7.6,13,4.0
ID00392,Male,20,Business,83.0,3.3,3.64,8.4,10,4.0
ID02346,Female,18,Psychology,93.2,1.0,3.59,4.4,8,3.56
ID04390,Male,24,Economics,87.5,4.1,2.81,7.5,7,3.06
ID04271,Female,22,Business,98.1,5.3,2.99,5.8,7,3.49
ID02256,Female,21,Psychology,87.8,4.1,3.02,5.5,6,3.42
ID04307,Male,18,Mathematics,76.3,6.7,3.49,5.4,8,3.49
ID03303,Female,20,Mathematics,79.7,4.1,3.85,9.0,4,3.62
ID02573,Male,20,Economics,85.5,11.7,3.14,7.8,9,3.69
ID02354,Female,22,Engineering,97.7,4.3,3.25,8.6,3,3.54
ID02154,Female,19,Mathematics,88.6,2.6,3.26,8.9,9,3.52
ID02119,Male,24,Business,40.4,5.5,2.76,10.0,10,2.32
ID01095,Male,18,Computer Science,89.7,1.8,3.66,7.7,9,3.92
ID00062,Male,19,Business,87.4,4.7,2.1,7.2,2,2.39
ID02036,Male,20,Engineering,99.8,5.3,3.17,5.8,8,3.51
ID02187,Female,24,Mathematics,90.5,4.0,3.17,8.2,11,3.57
ID01954,Female,23,Engineering,80.8,1.5,2.59,7.7,9,2.95
ID00357,Male,21,Business,47.7,5.6,3.35,4.7,8,3.25
ID00248,Female,24,Business,76.3,3.2,2.33,4.0,9,2.17
ID00459,Male,24,Computer Science,91.3,7.7,3.82,8.2,9,4.0
ID03738,Female,22,Economics,67.9,7.9,2.67,8.2,7,2.81
ID02383,Female,24,Psychology,97.9,4.3,2.94,5.5,9,3.15
ID00470,Female,22,Business,70.7,4.0,2.73,9.1,7,2.48
ID00567,Male,18,Engineering,79.2,3.6,3.06,7.4,15,3.03
ID03220,Female,19,Computer Science,65.1,2.5,2.14,6.7,4,2.07
ID03029,Female,22,Mathematics,100.0,3.2,2.68,6.0,10,2.82
ID04147,Male,18,Psychology,78.1,3.3,2.99,7.3,8,2.84
ID03442,Male,20,Engineering,96.5,7.4,2.46,6.6,7,3.11
ID01984,Male,24,Computer Science,80.8,3.3,4.0,8.3,10,4.0
ID02333,Female,21,Mathematics,94.9,2.9,3.67,7.2,4,4.0
ID01639,Female,22,Mathematics,100.0,3.8,3.05,8.8,12,3.09
ID02733,Male,21,Computer Science,76.1,1.2,3.77,8.6,6,3.49
ID01927,Female,23,Mathematics,96.9,2.0,3.6,7.0,13,3.84
ID04842,Female,23,Psychology,98.0,2.9,3.4,7.7,11,3.67
ID02809,Male,24,Economics,100.0,10.9,2.45,7.1,9,3.21
ID00486,Female,20,Economics,100.0,5.5,2.35,8.1,10,2.64
ID03583,Male,22,Computer Science,80.2,5.6,3.69,5.7,10,4.0
ID00479,Female,22,Computer Science,78.3,5.0,3.38,4.0,6,3.34
ID04008,Male,19,Mathematics,68.2,8.2,3.1,7.8,6,3.53
ID04665,Female,18,Business,98.3,2.5,2.97,5.4,13,3.09
ID00067,Male,21,Engineering,93.5,7.0,3.11,7.4,13,3.61
ID04974,Female,21,Economics,69.4,6.9,3.06,7.3,3,3.4
ID04540,Male,22,Computer Science,100.0,1.6,2.6,5.2,6,2.83
ID02759,Female,21,Psychology,57.2,8.1,3.01,6.5,11,2.84
ID03244,Female,18,Psychology,100.0,5.2,3.95,8.1,6,4.0
ID02970,Male,19,Psychology,66.2,10.2,3.44,9.1,8,3.87
ID04955,Male,24,Mathematics,79.0,2.1,3.08,7.0,11,3.17
ID02543,Female,18,Mathematics,82.0,1.1,3.56,6.7,9,3.66
ID04813,Male,23,Business,92.1,4.6,3.07,6.8,11,3.44
ID03584,Female,21,Psychology,75.9,1.7,2.6,5.0,6,2.44
ID02537,Female,24,Mathematics,93.8,7.6,3.02,7.1,14,3.58
ID02888,Male,23,Business,93.0,4.7,2.44,6.3,12,2.81
ID03964,Female,21,Computer Science,58.7,7.1,3.4,7.4,13,3.18
ID02073,Male,20,Psychology,73.0,5.0,2.84,6.2,8,2.81
ID04092,Male,24,Engineering,84.9,4.8,2.58,7.4,8,2.83
ID04259,Male,22,Business,89.0,4.9,2.68,6.6,10,3.02
ID04971,Male,20,Computer Science,89.3,6.3,2.49,8.4,8,2.89
ID01533,Female,18,Engineering,87.2,3.1,3.37,7.8,7,3.78
ID03871,Male,22,Computer Science,83.1,6.8,2.48,5.6,6,2.88
ID02431,Female,22,Economics,74.2,4.0,2.21,7.0,7,2.41
ID03484,Female,18,Mathematics,89.1,3.6,2.56,6.4,12,3.04
ID02223,Male,23,Computer Science,100.0,2.8,2.42,6.4,8,2.85
ID03773,Male,18,Engineering,86.1,1.2,2.75,7.4,11,2.76
ID02584,Male,24,Mathematics,79.4,5.5,3.07,7.1,7,3.31
ID03985,Female,23,Engineering,87.4,5.9,2.69,5.7,7,3.07
ID02919,Male,23,Economics,86.0,9.3,3.16,7.4,5,3.75
ID00827,Male,21,Engineering,71.1,3.1,3.76,7.0,4,3.92
ID03125,Female,23,Psychology,86.2,3.7,3.75,5.6,10,4.0
ID04620,Female,22,Business,88.0,2.1,2.65,6.6,10,3.1
ID02009,Male,19,Psychology,72.0,3.6,2.46,6.7,7,2.51
ID04006,Male,19,Business,67.4,9.0,3.2,4.6,6,3.31
ID00592,Female,22,Engineering,75.4,5.7,3.39,5.3,3,3.6
ID00888,Male,20,Mathematics,90.8,3.6,2.22,5.6,10,2.28
ID02929,Female,22,Engineering,56.1,3.1,2.86,6.8,9,2.67
ID04391,Male,24,Psychology,90.7,1.7,2.23,6.5,9,2.46
ID04942,Male,24,Economics,84.2,9.3,3.73,6.0,10,4.0
ID01967,Male,22,Psychology,75.4,6.7,3.4,4.9,6,3.43
ID01351,Female,22,Computer Science,100.0,2.5,3.83,8.4,10,4.0
ID01901,Female,18,Mathematics,72.6,2.5,3.19,6.7,16,2.72
ID03532,Female,24,Computer Science,70.7,7.6,2.9,5.0,8,3.19
ID02079,Female,20,Economics,100.0,1.5,2.63,6.5,6,2.88
ID01727,Male,22,Computer Science,77.8,3.2,3.72,6.2,9,3.86
ID00017,Male,22,Business,61.0,4.3,3.42,7.2,8,3.36
ID01496,Female,21,Computer Science,100.0,0.6,2.67,7.7,8,2.7
ID01852,Female,18,Psychology,83.7,2.3,2.67,6.0,7,2.83
ID02338,Male,18,Economics,87.7,2.1,3.18,5.6,9,3.49
ID03617,Female,20,Computer Science,58.1,3.8,3.62,6.6,8,3.28
ID00720,Female,18,Engineering,72.9,1.6,4.0,8.6,8,3.67
ID00201,Female,19,Mathematics,91.0,3.6,3.27,7.8,6,3.47
ID04423,Female,18,Business,100.0,2.7,2.41,9.1,13,2.71
ID02660,Female,22,Mathematics,91.3,9.0,3.43,7.6,8,3.89
ID03772,Female,20,Computer Science,100.0,4.2,4.0,5.9,7,4.0
ID01078,Female,24,Economics,86.4,5.8,3.68,9.3,13,3.86
ID01677,Male,19,Psychology,61.6,2.0,3.36,6.6,14,3.18
ID02023,Female,24,Economics,84.2,6.2,2.93,9.4,10,3.49
ID03587,Male,23,Mathematics,81.4,1.9,3.25,9.0,9,3.35
ID04716,Male,22,Psychology,74.4,2.0,2.11,6.3,10,1.98
ID04018,Female,23,Business,64.0,13.5,2.97,6.2,15,3.66
ID03314,Male,19,Economics,70.7,4.2,2.65,8.2,10,2.7
ID00290,Female,22,Business,100.0,11.1,3.59,8.2,5,4.0
ID03023,Female,23,Computer Science,82.4,4.9,3.26,8.8,5,3.45
ID02037,Male,22,Economics,64.9,4.6,3.49,6.0,8,3.58
ID01117,Male,23,Computer Science,94.8,6.8,3.26,7.8,13,3.74
ID01593,Male,23,Engineering,88.8,3.7,3.95,6.8,5,4.0
ID02053,Male,21,Engineering,80.0,2.2,2.81,5.8,4,2.92
ID02837,Female,19,Psychology,68.4,3.0,3.14,7.4,5,3.26
ID04789,Male,22,Computer Science,73.8,4.7,2.07,6.1,8,2.25
ID03580,Male,21,Economics,61.9,7.0,3.7,7.7,10,3.9
ID01719,Female,21,Economics,78.4,1.9,3.07,8.4,8,2.78
ID03422,Female,22,Mathematics,76.7,12.2,3.51,5.7,2,3.91
ID00218,Female,22,Engineering,100.0,5.9,3.02,6.1,11,3.3
ID04104,Male,24,Computer Science,97.5,3.2,3.68,7.3,7,4.0
ID00983,Male,19,Mathematics,82.4,2.2,2.69,8.2,8,2.78
ID00621,Male,19,Economics,83.6,14.0,3.11,8.0,8,3.82
ID02939,Female,19,Engineering,83.8,2.1,1.76,7.6,5,2.16
ID02676,Male,24,Business,96.8,4.4,4.0,7.3,8,4.0
ID01761,Male,21,Business,72.2,4.6,3.53,7.7,8,3.73
ID00456,Male,22,Economics,74.3,5.6,3.47,6.6,12,3.47
ID01320,Male,20,Computer Science,82.5,2.6,2.39,9.9,9,2.46
ID03065,Female,21,Economics,93.1,4.6,2.57,5.1,8,2.97
ID03644,Male,19,Psychology,83.0,1.8,2.51,4.0,10,2.54
ID03966,Female,18,Computer Science,80.2,9.7,2.67,6.2,12,3.14
ID04853,Female,21,Engineering,72.2,2.1,3.99,6.9,7,3.94
ID03572,Male,23,Psychology,94.1,2.6,3.47,6.7,8,3.89
ID02062,Male,18,Business,93.2,7.0,3.79,7.8,8,4.0
ID02188,Female,24,Engineering,88.7,6.1,3.29,7.0,4,3.56
ID03784,Female,22,Psychology,91.4,4.8,2.52,6.9,11,2.78
ID00228,Male,19,Engineering,95.9,5.2,2.07,6.8,9,2.65
ID04173,Male,20,Business,75.1,7.3,2.3,6.1,8,2.41
ID00367,Female,24,Engineering,88.7,3.6,2.44,5.8,3,2.67
ID02197,Male,18,Engineering,87.5,3.2,2.85,6.9,6,3.28
ID03344,Male,19,Engineering,100.0,6.8,2.72,9.4,4,3.15
ID02803,Female,24,Economics,92.6,1.4,3.31,8.5,8,3.28
ID01069,Male,22,Mathematics,88.3,5.5,2.68,7.1,10,3.18
ID01133,Male,22,Psychology,100.0,5.5,2.21,8.4,3,2.68
ID01612,Female,20,Psychology,100.0,4.1,3.19,9.9,10,3.52
ID00043,Male,21,Mathematics,100.0,2.7,3.37,6.5,7,3.76
ID04612,Male,18,Engineering,86.2,3.1,3.27,6.7,4,3.41
ID01459,Male,19,Mathematics,100.0,3.8,2.85,7.3,8,3.03
ID00477,Male,21,Engineering,78.0,5.2,3.24,6.6,9,3.49
ID02160,Female,24,Psychology,91.5,8.7,2.87,4.7,8,3.47
ID01994,Male,20,Computer Science,81.5,4.2,3.92,7.7,7,4.0
ID03027,Female,18,Business,90.1,4.4,3.38,6.5,5,3.81
ID04949,Female,24,Psychology,72.7,2.3,3.78,6.6,10,3.67
ID01827,Male,24,Computer Science,86.0,5.4,3.03,7.2,12,3.49
ID02196,Male,19,Engineering,91.5,6.5,3.13,8.3,5,3.64
ID01207,Female,22,Computer Science,91.9,9.7,3.2,6.2,5,3.64
ID03055,Female,18,Business,80.0,6.8,2.17,7.4,3,2.56
ID03555,Male,20,Engineering,100.0,1.9,3.42,7.1,6,3.65
ID00584,Male,21,Mathematics,85.3,0.9,3.45,5.0,9,3.58
ID00932,Female,23,Economics,81.8,5.0,3.19,8.3,4,3.65
ID00329,Male,22,Business,68.5,3.1,2.23,6.8,8,2.3
ID02237,Female,23,Computer Science,67.3,9.3,3.75,7.9,9,4.0
ID01444,Male,18,Psychology,89.7,3.6,3.24,4.2,9,3.58
ID01344,Female,22,Psychology,100.0,3.1,3.36,5.7,15,3.66
ID01936,Female,24,Psychology,80.4,3.3,3.65,6.8,9,3.94
ID01251,Female,18,Business,48.1,3.6,3.49,4.0,7,3.14
ID04730,Male,24,Psychology,68.7,2.5,2.44,7.3,10,2.55
ID00570,Male,20,Engineering,71.4,1.0,4.0,8.0,9,3.98
ID00734,Male,24,Mathematics,72.3,5.4,3.0,5.2,9,2.91
ID04197,Male,24,Business,95.5,10.2,3.52,8.8,8,4.0
ID02195,Male,20,Business,83.3,1.7,3.39,6.4,9,3.67
ID03994,Male,24,Mathematics,68.8,13.4,3.73,6.4,8,4.0
ID03779,Female,20,Engineering,77.7,7.2,3.97,7.9,7,4.0
ID03526,Male,18,Business,93.8,4.1,2.33,5.7,13,2.75
ID01090,Male,20,Psychology,72.3,10.0,2.84,5.5,6,2.97
ID01611,Female,24,Mathematics,98.7,2.3,3.06,4.0,4,3.25
ID00715,Male,21,Computer Science,62.9,2.0,2.7,8.0,9,2.8
ID02730,Male,22,Psychology,81.2,2.5,3.31,6.9,3,3.43
ID01833,Female,18,Engineering,62.8,4.0,2.79,7.8,4,2.7
ID04919,Female,21,Psychology,100.0,4.1,3.27,10.0,7,3.61
ID03724,Male,22,Psychology,78.5,6.0,3.1,7.3,4,3.2
ID02349,Female,20,Business,82.6,8.3,2.62,9.1,8,2.96
ID01598,Male,20,Computer Science,75.1,2.3,3.44,7.0,4,3.34
ID01191,Male,18,Business,92.6,6.6,3.43,5.1,8,3.62
ID03114,Male,22,Computer Science,77.6,5.8,3.22,5.8,3,3.23
ID04643,Female,22,Mathematics,75.1,2.8,3.43,7.4,7,3.35
ID02726,Male,20,Business,81.3,8.4,3.4,4.6,8,3.82
ID02026,Male,23,Engineering,73.1,2.7,2.48,8.2,11,2.47
ID02003,Female,19,Computer Science,79.3,3.0,3.37,5.7,9,3.42
ID00829,Female,23,Mathematics,87.8,6.0,2.75,4.8,7,2.96
ID01998,Male,22,Psychology,76.1,8.9,3.34,5.1,4,3.73
ID00443,Male,24,Engineering,88.0,4.5,3.3,6.1,8,3.75
ID04787,Female,18,Business,91.6,3.7,3.05,6.4,7,3.5
ID04141,Male,23,Business,71.4,2.0,2.98,6.7,10,2.8
ID00280,Female,22,Engineering,63.7,4.8,2.89,7.6,6,3.16
ID02161,Female,21,Computer Science,100.0,5.9,3.5,4.6,9,3.87
ID00490,Female,24,Computer Science,80.4,6.0,2.55,9.6,7,2.85
ID00781,Female,23,Psychology,87.7,7.8,2.26,7.3,14,2.83
ID02698,Male,20,Computer Science,100.0,2.4,3.28,8.6,13,3.33
ID03646,Male,24,Psychology,100.0,6.4,3.28,7.9,9,3.55
ID02353,Female,24,Computer Science,79.8,7.7,3.63,8.2,9,3.62
ID01126,Female,18,Psychology,84.8,9.6,3.41,6.8,7,4.0
ID02439,Male,24,Mathematics,100.0,2.9,3.21,7.2,10,3.57
ID02166,Female,23,Engineering,73.9,2.2,2.98,7.4,8,2.8
ID00964,Male,22,Mathematics,65.3,1.3,3.55,7.3,10,3.42
ID00233,Female,20,Psychology,100.0,2.3,4.0,7.9,3,4.0
ID02271,Male,18,Economics,85.5,3.5,3.11,5.9,7,3.48
ID01615,Male,21,Economics,77.0,10.1,3.24,5.1,10,3.41
ID03601,Male,19,Psychology,75.6,1.7,2.66,5.7,13,2.39
ID03715,Female,24,Computer Science,85.1,2.2,3.13,8.8,4,3.11
ID01082,Male,22,Economics,100.0,1.0,2.98,5.3,7,2.89
ID04877,Female,20,Mathematics,85.1,9.4,3.18,8.1,11,3.79
ID04989,Female,22,Mathematics,92.5,7.1,3.2,7.8,9,3.89
ID01919,Male,19,Mathematics,99.0,4.8,3.09,6.4,8,3.33
ID02065,Male,22,Psychology,72.5,1.3,2.38,4.8,8,2.02
ID03706,Female,21,Psychology,87.5,2.3,3.21,6.1,7,3.28
ID04194,Female,23,Mathematics,97.8,3.7,3.58,7.6,10,3.93
ID03393,Female,18,Economics,82.7,2.6,2.66,9.6,8,2.97
ID02695,Female,24,Business,100.0,6.8,3.64,6.8,8,4.0
ID02337,Male,19,Mathematics,79.6,3.5,3.18,8.0,5,3.05
ID02709,Male,18,Psychology,100.0,6.2,3.68,6.2,6,4.0
ID00035,Female,20,Computer Science,80.9,2.2,3.59,4.2,10,3.85
ID02710,Male,18,Engineering,83.6,2.8,3.98,8.9,8,4.0
ID02587,Male,20,Economics,83.8,6.5,3.29,6.0,11,3.7
ID00036,Female,24,Business,66.6,8.6,2.8,6.0,7,2.91
ID03289,Female,22,Mathematics,100.0,4.4,2.84,5.0,6,3.09
ID04554,Female,18,Psychology,81.6,9.5,2.09,5.9,10,2.79
ID02491,Male,21,Mathematics,92.6,4.0,2.41,4.0,4,2.69
ID04074,Female,18,Business,90.3,4.5,3.34,8.8,10,3.8
ID02752,Female,19,Mathematics,100.0,6.9,3.22,6.9,12,3.89
ID04447,Male,20,Mathematics,75.1,3.9,2.8,8.2,7,2.92
ID03408,Female,22,Mathematics,81.0,3.0,3.51,8.9,6,3.88
ID04123,Female,21,Psychology,63.1,9.3,3.02,4.9,10,3.07
ID04731,Male,20,Psychology,86.2,5.9,3.19,5.6,9,3.71
ID02243,Female,23,Psychology,100.0,1.3,2.66,4.9,13,2.59
ID01913,Female,18,Engineering,76.3,3.7,3.63,4.8,6,3.7
ID01396,Female,18,Economics,82.2,7.5,2.76,5.8,9,3.1
ID01510,Female,19,Engineering,62.1,2.3,3.71,8.2,11,3.38
ID04176,Female,21,Computer Science,100.0,4.4,3.13,6.5,7,3.4
ID02273,Male,18,Business,83.3,11.1,3.25,10.0,12,3.87
